No.,Time,Source,Destination,Protocol,Length,Info,Suspicious
537,225.180362,192.168.199.132,192.168.199.1,DNS,76,Standard query 0xf8b4 A wpad.localdomain,0
538,225.469409,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
539,225.647564,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
540,225.688563,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,70,Router Solicitation from 00:0c:29:03:df:ad,0
541,226.134414,192.168.199.132,192.168.199.1,DNS,87,Standard query 0xa37a A DESKTOP-2AEFM7G.localdomain,0
542,226.142181,192.168.199.132,192.168.199.1,DNS,78,Standard query 0xd834 A isatap.localdomain,0
543,226.228388,192.168.199.132,192.168.199.1,DNS,102,Standard query 0x1d48 SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
544,227.022597,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x91a1 A geover-prod.do.dsp.mp.microsoft.com,0
545,227.181015,192.168.199.132,192.168.199.1,DNS,87,Standard query 0xa37a A DESKTOP-2AEFM7G.localdomain,0
546,227.789036,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
547,227.789054,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
548,228.217844,192.168.199.132,192.168.199.1,DNS,78,Standard query 0xd834 A isatap.localdomain,0
549,229.178486,192.168.199.132,192.168.199.1,DNS,87,Standard query 0xa37a A DESKTOP-2AEFM7G.localdomain,0
550,229.197337,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
551,229.197945,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x0c6f A wpad,0
552,229.198363,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x0c6f A wpad,0
553,229.198617,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x8d30 AAAA wpad,0
554,229.199053,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x8d30 AAAA wpad,0
555,229.211354,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xb643 A localdomain.localdomain,0
556,229.625033,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x8d30 AAAA wpad,0
557,229.625232,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x8d30 AAAA wpad,0
558,229.625965,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x0c6f A wpad,0
559,229.626118,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x0c6f A wpad,0
560,229.670836,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
561,229.688295,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,70,Router Solicitation from 00:0c:29:03:df:ad,0
562,229.938462,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
563,230.233341,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xb643 A localdomain.localdomain,0
564,230.345072,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
565,230.349098,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xf393 SRV localdomain.localdomain,0
566,230.688952,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
567,231.095221,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
568,231.345018,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xf393 SRV localdomain.localdomain,0
569,231.444392,192.168.199.132,192.168.199.1,DNS,84,Standard query 0xaf42 A sls.update.microsoft.com,0
570,231.47644,192.168.199.132,192.168.199.1,DNS,93,Standard query 0xd851 A v10.vortex-win.data.microsoft.com,0
571,231.763425,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x6659 A www.bing.com,0
572,231.855764,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
573,232.215219,192.168.199.132,192.168.199.1,DNS,78,Standard query 0xd834 A isatap.localdomain,0
574,232.231402,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xb643 A localdomain.localdomain,0
575,232.461564,192.168.199.132,192.168.199.1,DNS,84,Standard query 0xaf42 A sls.update.microsoft.com,0
576,232.480903,192.168.199.132,192.168.199.1,DNS,93,Standard query 0xd851 A v10.vortex-win.data.microsoft.com,0
577,232.632671,192.168.199.132,192.168.199.1,DNS,102,Standard query 0x401f SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
578,232.766001,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x6659 A www.bing.com,0
579,233.185173,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0x2085 A DESKTOP-2AEFM7G,0
580,233.185676,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0x2085 A DESKTOP-2AEFM7G,0
581,233.355869,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xf393 SRV localdomain.localdomain,0
582,233.464752,192.168.199.132,192.168.199.1,DNS,84,Standard query 0xaf42 A sls.update.microsoft.com,0
583,233.496381,192.168.199.132,192.168.199.1,DNS,93,Standard query 0xd851 A v10.vortex-win.data.microsoft.com,0
584,233.605551,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0x2085 A DESKTOP-2AEFM7G,0
585,233.605719,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0x2085 A DESKTOP-2AEFM7G,0
586,233.636347,192.168.199.132,192.168.199.1,DNS,102,Standard query 0x401f SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
587,233.762214,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x6659 A www.bing.com,0
588,234.010414,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xdc1a A kv401-prod.do.dsp.mp.microsoft.com,0
589,235.007675,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xdc1a A kv401-prod.do.dsp.mp.microsoft.com,0
590,235.483242,192.168.199.132,192.168.199.1,DNS,84,Standard query 0xaf42 A sls.update.microsoft.com,0
591,235.51202,192.168.199.132,192.168.199.1,DNS,93,Standard query 0xd851 A v10.vortex-win.data.microsoft.com,0
592,235.636561,192.168.199.132,192.168.199.1,DNS,102,Standard query 0x401f SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
593,235.777579,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x6659 A www.bing.com,0
594,236.007733,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xdc1a A kv401-prod.do.dsp.mp.microsoft.com,0
595,236.247061,192.168.199.132,192.168.199.1,DNS,83,Standard query 0x4b1c A localdomain.localdomain,0
596,237.263004,192.168.199.132,192.168.199.1,DNS,83,Standard query 0x4b1c A localdomain.localdomain,0
597,237.366682,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xf724 SRV localdomain.localdomain,0
598,237.681731,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
599,238.023398,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xdc1a A kv401-prod.do.dsp.mp.microsoft.com,0
600,238.365778,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xf724 SRV localdomain.localdomain,0
601,239.267196,192.168.199.132,192.168.199.1,DNS,83,Standard query 0x4b1c A localdomain.localdomain,0
602,239.482147,192.168.199.132,192.168.199.1,DNS,84,Standard query 0xaf42 A sls.update.microsoft.com,0
603,239.521542,192.168.199.132,192.168.199.1,DNS,93,Standard query 0xd851 A v10.vortex-win.data.microsoft.com,0
604,239.650828,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
605,239.782777,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x6659 A www.bing.com,0
606,240.388647,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xf724 SRV localdomain.localdomain,0
607,240.400842,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
608,241.154643,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
609,241.232931,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x72b3 A ssw.live.com,0
610,242.038663,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xdc1a A kv401-prod.do.dsp.mp.microsoft.com,0
611,242.230499,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x72b3 A ssw.live.com,0
612,243.232151,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x72b3 A ssw.live.com,0
613,245.237036,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x72b3 A ssw.live.com,0
614,246.072693,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xdf44 A geover-prod.do.dsp.mp.microsoft.com,0
615,246.199509,VMware_03:df:ad,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
616,246.199545,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
617,246.45954,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
618,246.460364,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xf0a7 A wpad,0
619,246.460705,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xf0a7 A wpad,0
620,246.461251,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xeee7 AAAA wpad,0
621,246.461572,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xeee7 AAAA wpad,0
622,246.870376,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xeee7 AAAA wpad,0
623,246.870765,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xeee7 AAAA wpad,0
624,246.871044,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xf0a7 A wpad,0
625,246.871305,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xf0a7 A wpad,0
626,247.070144,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xdf44 A geover-prod.do.dsp.mp.microsoft.com,0
627,247.217016,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
628,247.971258,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
629,248.069964,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xdf44 A geover-prod.do.dsp.mp.microsoft.com,0
630,249.241704,192.168.199.132,192.168.199.1,DNS,72,Standard query 0x72b3 A ssw.live.com,0
631,250.072111,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xdf44 A geover-prod.do.dsp.mp.microsoft.com,0
632,253.692844,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
633,254.085365,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xdf44 A geover-prod.do.dsp.mp.microsoft.com,0
634,254.788249,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
635,254.788281,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
636,258.135045,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x58d1 A geo-prod.do.dsp.mp.microsoft.com,0
637,259.132615,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x58d1 A geo-prod.do.dsp.mp.microsoft.com,0
638,260.148257,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x58d1 A geo-prod.do.dsp.mp.microsoft.com,0
639,261.561439,192.168.199.132,192.168.199.1,DNS,74,Standard query 0x597a A pipe.skype.com,0
640,262.149633,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x58d1 A geo-prod.do.dsp.mp.microsoft.com,0
641,262.557701,192.168.199.132,192.168.199.1,DNS,74,Standard query 0x597a A pipe.skype.com,0
642,263.586739,192.168.199.132,192.168.199.1,DNS,74,Standard query 0x597a A pipe.skype.com,0
643,265.580356,192.168.199.132,192.168.199.1,DNS,74,Standard query 0x597a A pipe.skype.com,0
644,266.163841,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x58d1 A geo-prod.do.dsp.mp.microsoft.com,0
645,269.583792,192.168.199.132,192.168.199.1,DNS,74,Standard query 0x597a A pipe.skype.com,0
646,270.175384,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xd37f A geover-prod.do.dsp.mp.microsoft.com,0
647,270.184618,VMware_03:df:ad,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
648,270.184645,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
649,271.180212,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xd37f A geover-prod.do.dsp.mp.microsoft.com,0
650,272.195067,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xd37f A geover-prod.do.dsp.mp.microsoft.com,0
651,274.194976,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xd37f A geover-prod.do.dsp.mp.microsoft.com,0
652,278.210476,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xd37f A geover-prod.do.dsp.mp.microsoft.com,0
653,282.788675,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
654,282.788708,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
655,285.214757,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xf5ed A geo-prod.do.dsp.mp.microsoft.com,0
656,285.695219,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
657,286.2264,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xf5ed A geo-prod.do.dsp.mp.microsoft.com,0
658,287.226433,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xf5ed A geo-prod.do.dsp.mp.microsoft.com,0
659,289.242791,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xf5ed A geo-prod.do.dsp.mp.microsoft.com,0
660,293.241841,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xf5ed A geo-prod.do.dsp.mp.microsoft.com,0
661,298.9709,192.168.199.133,192.168.199.255,BROWSER,243,"Host Announcement DESKTOP-V1FA0UQ, Workstation, Server, NT Workstation, Potential Browser, Backup Browser",0
662,300.251244,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9ed8 A geover-prod.do.dsp.mp.microsoft.com,0
663,301.242186,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9ed8 A geover-prod.do.dsp.mp.microsoft.com,0
664,302.257574,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9ed8 A geover-prod.do.dsp.mp.microsoft.com,0
665,302.429754,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
666,302.433522,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,0
667,302.504495,192.168.199.132,192.168.199.1,DNS,86,Standard query 0x142e A officeclient.microsoft.com,0
668,302.6859,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,0
669,302.686013,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
670,303.503904,192.168.199.132,192.168.199.1,DNS,86,Standard query 0x142e A officeclient.microsoft.com,0
671,304.272799,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9ed8 A geover-prod.do.dsp.mp.microsoft.com,0
672,304.505614,192.168.199.132,192.168.199.1,DNS,86,Standard query 0x142e A officeclient.microsoft.com,0
673,304.560914,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.133? Tell 192.168.199.132,1
674,304.561063,VMware_61:f5:5f,VMware_03:df:ad,ARP,42,192.168.199.133 is at 00:0c:29:61:f5:5f,0
675,304.56116,192.168.199.132,192.168.199.133,ICMP,74,"Echo (ping) request  id=0x0001, seq=3/768, ttl=128 (reply in 676)",0
676,304.561318,192.168.199.133,192.168.199.132,ICMP,74,"Echo (ping) reply    id=0x0001, seq=3/768, ttl=128 (request in 675)",0
677,305.570812,192.168.199.132,192.168.199.133,ICMP,74,"Echo (ping) request  id=0x0001, seq=4/1024, ttl=128 (reply in 678)",0
678,305.571134,192.168.199.133,192.168.199.132,ICMP,74,"Echo (ping) reply    id=0x0001, seq=4/1024, ttl=128 (request in 677)",0
679,306.510934,192.168.199.132,192.168.199.1,DNS,86,Standard query 0x142e A officeclient.microsoft.com,0
680,307.194458,VMware_03:df:ad,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
681,307.194488,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
682,308.272915,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9ed8 A geover-prod.do.dsp.mp.microsoft.com,0
683,308.734839,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
684,308.7357,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xfd46 A wpad,0
685,308.736195,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xfd46 A wpad,0
686,308.736901,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x0107 AAAA wpad,0
687,308.737249,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x0107 AAAA wpad,0
688,309.143639,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x0107 AAAA wpad,0
689,309.144024,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x0107 AAAA wpad,0
690,309.144317,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xfd46 A wpad,0
691,309.144548,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xfd46 A wpad,0
692,309.288386,VMware_61:f5:5f,VMware_03:df:ad,ARP,42,Who has 192.168.199.132? Tell 192.168.199.133,1
693,309.288563,VMware_03:df:ad,VMware_61:f5:5f,ARP,42,192.168.199.132 is at 00:0c:29:03:df:ad,0
694,309.48057,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
695,310.245563,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
696,310.515125,192.168.199.132,192.168.199.1,DNS,86,Standard query 0x142e A officeclient.microsoft.com,0
697,312.29661,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfa7d A geo-prod.do.dsp.mp.microsoft.com,0
698,312.78841,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
699,312.78844,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
700,313.130282,192.168.199.132,192.168.199.133,TCP,66,49670  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM,0
701,313.13054,192.168.199.133,192.168.199.132,TCP,66,"445  >  49670 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",0
702,313.130715,192.168.199.132,192.168.199.133,TCP,54,49670  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0,0
703,313.130954,192.168.199.132,192.168.199.133,SMB,213,Negotiate Protocol Request,0
704,313.155299,192.168.199.133,192.168.199.132,SMB2,506,Negotiate Protocol Response,0
705,313.155543,192.168.199.132,192.168.199.133,SMB2,232,Negotiate Protocol Request,0
706,313.160639,192.168.199.133,192.168.199.132,SMB2,566,Negotiate Protocol Response,0
707,313.164701,192.168.199.132,192.168.199.133,SMB2,220,"Session Setup Request, NTLMSSP_NEGOTIATE",0
708,313.165345,192.168.199.133,192.168.199.132,SMB2,401,"Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE",0
709,313.16768,192.168.199.132,192.168.199.133,SMB2,711,"Session Setup Request, NTLMSSP_AUTH, User: DESKTOP-2AEFM7G\\user",1
710,313.169545,192.168.199.133,192.168.199.132,SMB2,131,"Session Setup Response, Error: STATUS_LOGON_FAILURE",0
711,313.169838,192.168.199.132,192.168.199.133,TCP,54,"49670  >  445 [RST, ACK] Seq=1161 Ack=1389 Win=0 Len=0",1
712,313.188795,192.168.199.132,192.168.199.133,TCP,66,49671  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM,0
713,313.188975,192.168.199.133,192.168.199.132,TCP,66,"445  >  49671 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",0
714,313.189116,192.168.199.132,192.168.199.133,TCP,54,49671  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0,0
715,313.189252,192.168.199.132,192.168.199.133,SMB2,232,Negotiate Protocol Request,0
716,313.19536,192.168.199.133,192.168.199.132,SMB2,566,Negotiate Protocol Response,0
717,313.196766,192.168.199.132,192.168.199.133,SMB2,220,"Session Setup Request, NTLMSSP_NEGOTIATE",0
718,313.197152,192.168.199.133,192.168.199.132,SMB2,401,"Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE",0
719,313.197799,192.168.199.132,192.168.199.133,SMB2,711,"Session Setup Request, NTLMSSP_AUTH, User: DESKTOP-2AEFM7G\\user",1
720,313.198299,192.168.199.133,192.168.199.132,SMB2,131,"Session Setup Response, Error: STATUS_LOGON_FAILURE",0
721,313.19857,192.168.199.132,192.168.199.133,TCP,54,"49671  >  445 [RST, ACK] Seq=1002 Ack=937 Win=0 Len=0",1
722,313.199833,192.168.199.132,192.168.199.133,TCP,66,49672  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM,0
723,313.199933,192.168.199.133,192.168.199.132,TCP,66,"445  >  49672 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",0
724,313.200082,192.168.199.132,192.168.199.133,TCP,54,49672  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0,0
725,313.200254,192.168.199.132,192.168.199.133,SMB2,232,Negotiate Protocol Request,0
726,313.206068,192.168.199.133,192.168.199.132,SMB2,566,Negotiate Protocol Response,0
727,313.206844,192.168.199.132,192.168.199.133,SMB2,220,"Session Setup Request, NTLMSSP_NEGOTIATE",0
728,313.207097,192.168.199.133,192.168.199.132,SMB2,401,"Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE",0
729,313.207991,192.168.199.132,192.168.199.133,SMB2,711,"Session Setup Request, NTLMSSP_AUTH, User: DESKTOP-2AEFM7G\\user",1
730,313.208495,192.168.199.133,192.168.199.132,SMB2,131,"Session Setup Response, Error: STATUS_LOGON_FAILURE",0
731,313.208691,192.168.199.132,192.168.199.133,TCP,54,"49672  >  445 [RST, ACK] Seq=1002 Ack=937 Win=0 Len=0",1
732,313.212335,192.168.199.132,192.168.199.133,TCP,66,49673  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM,0
733,313.212489,192.168.199.133,192.168.199.132,TCP,66,"445  >  49673 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",0
734,313.212621,192.168.199.132,192.168.199.133,TCP,54,49673  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0,0
735,313.2128,192.168.199.132,192.168.199.133,SMB2,232,Negotiate Protocol Request,0
736,313.218044,192.168.199.133,192.168.199.132,SMB2,566,Negotiate Protocol Response,0
737,313.218652,192.168.199.132,192.168.199.133,SMB2,220,"Session Setup Request, NTLMSSP_NEGOTIATE",0
738,313.218945,192.168.199.133,192.168.199.132,SMB2,401,"Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE",0
739,313.219611,192.168.199.132,192.168.199.133,SMB2,711,"Session Setup Request, NTLMSSP_AUTH, User: DESKTOP-2AEFM7G\\user",1
740,313.220118,192.168.199.133,192.168.199.132,SMB2,131,"Session Setup Response, Error: STATUS_LOGON_FAILURE",0
741,313.220318,192.168.199.132,192.168.199.133,TCP,54,"49673  >  445 [RST, ACK] Seq=1002 Ack=937 Win=0 Len=0",1
742,313.304412,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfa7d A geo-prod.do.dsp.mp.microsoft.com,0
743,314.319875,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfa7d A geo-prod.do.dsp.mp.microsoft.com,0
744,316.320067,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfa7d A geo-prod.do.dsp.mp.microsoft.com,0
745,320.323216,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfa7d A geo-prod.do.dsp.mp.microsoft.com,0
746,325.577588,192.168.199.132,192.168.199.1,DNS,74,Standard query 0xffe8 A pipe.skype.com,0
747,326.571406,192.168.199.132,192.168.199.1,DNS,74,Standard query 0xffe8 A pipe.skype.com,0
748,327.345336,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x136c A geover-prod.do.dsp.mp.microsoft.com,0
749,327.580182,192.168.199.132,192.168.199.1,DNS,74,Standard query 0xffe8 A pipe.skype.com,0
750,328.351357,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x136c A geover-prod.do.dsp.mp.microsoft.com,0
751,329.351769,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x136c A geover-prod.do.dsp.mp.microsoft.com,0
752,329.579726,192.168.199.132,192.168.199.1,DNS,74,Standard query 0xffe8 A pipe.skype.com,0
753,331.190062,VMware_03:df:ad,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
754,331.190097,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
755,331.351371,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x136c A geover-prod.do.dsp.mp.microsoft.com,0
756,332.639352,192.168.199.132,192.168.199.133,TCP,66,49674  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM,0
757,332.639533,192.168.199.133,192.168.199.132,TCP,66,"445  >  49674 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",0
758,332.639688,192.168.199.132,192.168.199.133,TCP,54,49674  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0,0
759,332.639832,192.168.199.132,192.168.199.133,SMB,213,Negotiate Protocol Request,0
760,332.645583,192.168.199.133,192.168.199.132,SMB2,506,Negotiate Protocol Response,0
761,332.64585,192.168.199.132,192.168.199.133,SMB2,232,Negotiate Protocol Request,0
762,332.653877,192.168.199.133,192.168.199.132,SMB2,566,Negotiate Protocol Response,0
763,332.655008,192.168.199.132,192.168.199.133,SMB2,220,"Session Setup Request, NTLMSSP_NEGOTIATE",0
764,332.655228,192.168.199.133,192.168.199.132,SMB2,401,"Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE",0
765,332.655604,192.168.199.132,192.168.199.133,SMB2,723,"Session Setup Request, NTLMSSP_AUTH, User: DESKTOP-2AEFM7G\\Tim Tester",1
766,332.656343,192.168.199.133,192.168.199.132,SMB2,131,"Session Setup Response, Error: STATUS_LOGON_FAILURE",0
